player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Lucas Herrington,597462.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Herrington,2007-09-05,18.99,88.0,22.0,Defender,Central Defender,mmfx7i96rntv049enlwym8es,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,100.0,,,,,,,,,,597462.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Herrington,2007-09-05,18.99,88.0,22.0,Defender,Central Defender,mmfx7i96rntv049enlwym8es,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,597462.0,26.0,1.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas,Herrington,2007-09-05,18.99,88.0,22.0,Defender,Central Defender,mmfx7i96rntv049enlwym8es,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,597462,mmfx7i96rntv049enlwym8es
Luka Lynch,571380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luka,Lynch,2007-01-11,19.64,7.0,74.0,Forward,Winger,571380,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,571380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luka,Lynch,2007-01-11,19.64,7.0,74.0,Forward,Winger,571380,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,571380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luka,Lynch,2007-01-11,19.64,7.0,74.0,Forward,Winger,571380,b496gs285it6bheuikox6z9mj,Aston Villa FC,Aston Villa,Villa,AVL,571380,571380
Luka Vuskovic,610799.0,1.0,90.0,0.0,0.13,-0.13,2.0,0.0,0.0,0.06,Luka,Vuskovic,2007-02-24,19.52,36.0,44.0,Defender,Central Defender,81qmlg0ttijhkywm55ejdr40k,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,24.0,235.012,11.0,120.015,0.0,0.0,0.0,0.0,9.792,10.91,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,4.0,80.0,,,,,,,,,,610799.0,90.0,1.0,0.0,0.0,0.0,0.0,0.034,0.034,0.0,0.0,Luka,Vuskovic,2007-02-24,19.52,36.0,44.0,Defender,Central Defender,81qmlg0ttijhkywm55ejdr40k,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,610799.0,90.0,1.0,103.0,98.0,95.15,21.0,19.0,90.48,0.0,0.0,0.0,0.0,0.0,0.0,Luka,Vuskovic,2007-02-24,19.52,36.0,44.0,Defender,Central Defender,81qmlg0ttijhkywm55ejdr40k,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,610799,81qmlg0ttijhkywm55ejdr40k
Lukas Nmecha,174594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lukas,Nmecha,1998-12-14,27.72,2.0,14.0,Forward,Striker,174594,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,174594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lukas,Nmecha,1998-12-14,27.72,2.0,14.0,Forward,Striker,174594,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,174594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lukas,Nmecha,1998-12-14,27.72,2.0,14.0,Forward,Striker,174594,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,174594,174594
Luke O'Nien,167512.0,1.0,67.0,0.0,0.01,-0.01,1.0,0.0,0.0,0.01,Luke,O'Nien,1994-11-21,31.79,56.0,13.0,Midfielder,Central Midfielder,4o48qpaaxvvvbjuxjeshj85hx,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,11.0,113.789,6.0,62.055,0.0,0.0,0.0,0.0,10.344,10.342,1.0,0.0,4.0,1.0,3.0,6.0,2.0,33.333,0.0,0.0,0.0,,,,,,,,,,167512.0,67.0,1.0,0.0,0.0,0.0,0.0,0.007,0.006,0.0,0.0,Luke,O'Nien,1994-11-21,31.79,56.0,13.0,Midfielder,Central Midfielder,4o48qpaaxvvvbjuxjeshj85hx,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,167512.0,67.0,1.0,55.0,48.0,87.27,9.0,6.0,66.67,2.0,0.0,0.0,0.0,0.0,0.0,Luke,O'Nien,1994-11-21,31.79,56.0,13.0,Midfielder,Central Midfielder,4o48qpaaxvvvbjuxjeshj85hx,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,167512,4o48qpaaxvvvbjuxjeshj85hx
Luke Shaw,106760.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luke,Shaw,1995-07-12,31.15,1.0,23.0,Defender,Full Back,7uxt9a7t22ij4reg1uire5uqd,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,13.0,170.481,12.0,155.19,0.0,0.0,1.0,0.0,13.114,12.932,1.0,1.0,3.0,0.0,2.0,4.0,1.0,25.0,3.0,2.0,66.667,,,,,,,,,,106760.0,90.0,1.0,4.0,4.0,6.67,0.0,0.261,0.261,0.0,0.0,Luke,Shaw,1995-07-12,31.15,1.0,23.0,Defender,Full Back,7uxt9a7t22ij4reg1uire5uqd,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,106760.0,90.0,1.0,60.0,48.0,80.0,28.0,21.0,75.0,6.0,3.0,50.0,0.0,0.0,0.0,Luke,Shaw,1995-07-12,31.15,1.0,23.0,Defender,Full Back,7uxt9a7t22ij4reg1uire5uqd,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,106760,7uxt9a7t22ij4reg1uire5uqd
Lukás Hornícek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,2.0,5.0,71.43,0.97,1.0,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470551,6zc6cs596hufgbhu6jv3g2o2y
Malick Thiaw,465642.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malick,Thiaw,2001-08-08,25.07,4.0,12.0,Defender,0,cfpaejad8i9p2r1fj0wx0g222,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,8.0,93.743,5.0,36.015,0.0,0.0,0.0,0.0,11.718,7.203,0.0,0.0,2.0,6.0,9.0,1.0,0.0,0.0,5.0,3.0,60.0,,,,,,,,,,465642.0,90.0,1.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,Malick,Thiaw,2001-08-08,25.07,4.0,12.0,Defender,0,cfpaejad8i9p2r1fj0wx0g222,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,465642.0,90.0,1.0,30.0,20.0,66.67,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Malick,Thiaw,2001-08-08,25.07,4.0,12.0,Defender,0,cfpaejad8i9p2r1fj0wx0g222,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,465642,cfpaejad8i9p2r1fj0wx0g222
Malick Yalcouyé,611695.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malick,Yalcouyé,2005-11-18,20.79,36.0,35.0,Midfielder,Central Midfielder,1n4yo2riltjwcxdyu20jiaxhw,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,4.0,32.227,0.0,2.31,0.0,0.0,0.0,0.0,8.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,611695.0,4.0,1.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,Malick,Yalcouyé,2005-11-18,20.79,36.0,35.0,Midfielder,Central Midfielder,1n4yo2riltjwcxdyu20jiaxhw,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,611695.0,4.0,1.0,15.0,15.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Malick,Yalcouyé,2005-11-18,20.79,36.0,35.0,Midfielder,Central Midfielder,1n4yo2riltjwcxdyu20jiaxhw,e5p0ehyguld7egzhiedpdnc3w,Brighton & Hove Albion FC,Brighton & Hove Albion,Brighton,BHA,611695,1n4yo2riltjwcxdyu20jiaxhw
Malo Gusto,482609.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malo,Gusto,2003-05-19,23.29,8.0,27.0,Defender,Full Back,8jt4vsixxoqp4uvskyfl7k222,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,9.0,81.608,2.0,2.205,0.0,0.0,0.0,0.0,9.068,1.102,1.0,1.0,4.0,0.0,1.0,4.0,1.0,25.0,2.0,2.0,100.0,,,,,,,,,,482609.0,76.0,1.0,0.0,0.0,0.0,0.0,0.035,0.034,0.0,0.0,Malo,Gusto,2003-05-19,23.29,8.0,27.0,Defender,Full Back,8jt4vsixxoqp4uvskyfl7k222,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,482609.0,76.0,1.0,24.0,20.0,83.33,7.0,5.0,71.43,3.0,2.0,66.67,0.0,0.0,0.0,Malo,Gusto,2003-05-19,23.29,8.0,27.0,Defender,Full Back,8jt4vsixxoqp4uvskyfl7k222,9q0arba2kbnywth8bkxlhgmdr,Chelsea FC,Chelsea,Chelsea,CHE,482609,8jt4vsixxoqp4uvskyfl7k222
Mamadou Sangaré,513545.0,1.0,76.0,0.0,0.05,-0.05,1.0,1.0,0.0,0.05,Mamadou,Sangaré,2002-06-26,24.19,94.0,18.0,Midfielder,Central Midfielder,cngitl9unybpxpdle1nlc5qms,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,8.0,72.222,3.0,25.83,0.0,0.0,0.0,0.0,9.028,8.61,2.0,2.0,7.0,0.0,2.0,10.0,6.0,60.0,0.0,0.0,0.0,,,,,,,,,,513545.0,76.0,1.0,2.0,2.0,2.94,0.0,0.325,0.325,1.0,1.0,Mamadou,Sangaré,2002-06-26,24.19,94.0,18.0,Midfielder,Central Midfielder,cngitl9unybpxpdle1nlc5qms,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,513545.0,76.0,1.0,35.0,28.0,80.0,11.0,7.0,63.64,1.0,0.0,0.0,0.0,0.0,0.0,Mamadou,Sangaré,2002-06-26,24.19,94.0,18.0,Midfielder,Central Midfielder,cngitl9unybpxpdle1nlc5qms,7yx5dqhhphyvfisohikodajhv,Brentford FC,Brentford,Brentford,BRE,513545,cngitl9unybpxpdle1nlc5qms
Marc Guéhi,209036.0,1.0,90.0,1.0,0.89,0.11,2.0,1.0,50.0,0.45,Marc,Guéhi,2000-07-13,26.14,43.0,6.0,Defender,Central Defender,9ipux4xiejibplsbbhqz8d5gp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,15.0,156.213,7.0,23.835,0.0,0.0,0.0,0.0,10.414,3.405,3.0,0.0,4.0,0.0,1.0,8.0,6.0,75.0,3.0,2.0,66.667,,,,,,,,,,209036.0,90.0,1.0,1.0,1.0,1.67,0.0,0.32,0.32,0.0,0.0,Marc,Guéhi,2000-07-13,26.14,43.0,6.0,Defender,Central Defender,9ipux4xiejibplsbbhqz8d5gp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,209036.0,90.0,1.0,61.0,58.0,95.08,25.0,23.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,Marc,Guéhi,2000-07-13,26.14,43.0,6.0,Defender,Central Defender,9ipux4xiejibplsbbhqz8d5gp,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,209036,9ipux4xiejibplsbbhqz8d5gp
Marcelino Núñez,501390.0,1.0,80.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Marcelino,Núñez,2000-03-01,26.51,40.0,32.0,Midfielder,Central Midfielder,46zgunubdbe82ow2md0xf6o2y,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,10.0,71.406,2.0,11.025,0.0,0.0,0.0,0.0,7.141,5.512,2.0,1.0,6.0,0.0,2.0,8.0,4.0,50.0,0.0,0.0,0.0,,,,,,,,,,501390.0,80.0,1.0,0.0,0.0,0.0,0.0,0.033,0.023,0.0,0.0,Marcelino,Núñez,2000-03-01,26.51,40.0,32.0,Midfielder,Central Midfielder,46zgunubdbe82ow2md0xf6o2y,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,501390.0,80.0,1.0,41.0,39.0,95.12,10.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcelino,Núñez,2000-03-01,26.51,40.0,32.0,Midfielder,Central Midfielder,46zgunubdbe82ow2md0xf6o2y,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,501390,46zgunubdbe82ow2md0xf6o2y
Marco Bizot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,1.0,4.0,3.0,42.86,0.59,1.0,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72147,7h2icfuwy00ilm14dw5xyl5g5
Marcos Senesi,221466.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcos,Senesi,1997-05-10,29.32,6.0,5.0,Defender,Central Defender,95pzsjfh0wf6isp6qpf9lddyh,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,12.0,95.397,5.0,21.735,0.0,0.0,0.0,0.0,7.95,4.347,5.0,1.0,2.0,2.0,8.0,11.0,8.0,72.727,9.0,4.0,44.444,,,,,,,,,,221466.0,90.0,1.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,Marcos,Senesi,1997-05-10,29.32,6.0,5.0,Defender,Central Defender,95pzsjfh0wf6isp6qpf9lddyh,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,221466.0,90.0,1.0,83.0,75.0,90.36,10.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcos,Senesi,1997-05-10,29.32,6.0,5.0,Defender,Central Defender,95pzsjfh0wf6isp6qpf9lddyh,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,221466,95pzsjfh0wf6isp6qpf9lddyh
Marcus Rashford,176297.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marcus,Rashford,1997-10-31,28.84,1.0,9.0,Forward,Second Striker,604osk9a3lxpfpkavuziqmn6x,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,10.0,114.648,4.0,29.925,0.0,0.0,2.0,0.0,11.465,7.481,0.0,0.0,1.0,0.0,0.0,3.0,2.0,66.667,2.0,0.0,0.0,,,,,,,,,,176297.0,45.0,1.0,4.0,4.0,16.67,0.0,0.097,0.097,0.0,0.0,Marcus,Rashford,1997-10-31,28.84,1.0,9.0,Forward,Second Striker,604osk9a3lxpfpkavuziqmn6x,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,176297.0,45.0,1.0,24.0,19.0,79.17,14.0,10.0,71.43,3.0,1.0,33.33,0.0,0.0,0.0,Marcus,Rashford,1997-10-31,28.84,1.0,9.0,Forward,Second Striker,604osk9a3lxpfpkavuziqmn6x,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,176297,604osk9a3lxpfpkavuziqmn6x
Marcus Tavernier,201658.0,1.0,90.0,1.0,0.4,0.6,2.0,1.0,50.0,0.2,Marcus,Tavernier,1999-03-22,27.45,91.0,16.0,Midfielder,Winger,b3gobhr43y8oxpafvp4f8rgmh,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,9.0,130.573,5.0,75.075,1.0,0.0,0.0,0.0,14.508,15.015,2.0,0.0,4.0,0.0,2.0,10.0,5.0,50.0,2.0,1.0,50.0,,,,,,,,,,201658.0,90.0,1.0,1.0,0.0,0.0,100.0,0.076,0.011,0.0,0.0,Marcus,Tavernier,1999-03-22,27.45,91.0,16.0,Midfielder,Winger,b3gobhr43y8oxpafvp4f8rgmh,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,201658.0,90.0,1.0,27.0,23.0,85.19,4.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcus,Tavernier,1999-03-22,27.45,91.0,16.0,Midfielder,Winger,b3gobhr43y8oxpafvp4f8rgmh,1pse9ta7a45pi2w2grjim70ge,AFC Bournemouth,Bournemouth,Bournemouth,BOU,201658,b3gobhr43y8oxpafvp4f8rgmh
Martin Ødegaard,184029.0,1.0,76.0,1.0,0.21,0.79,3.0,1.0,33.33,0.07,Martin,Ødegaard,1998-12-17,27.71,3.0,8.0,Midfielder,Attacking Midfielder,b1lcxeihx8z6pfv1jef4j5jh1,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,19.0,191.566,9.0,84.0,0.0,0.0,1.0,0.0,10.082,9.333,3.0,0.0,4.0,0.0,1.0,4.0,4.0,100.0,2.0,0.0,0.0,,,,,,,,,,184029.0,76.0,1.0,3.0,3.0,5.66,0.0,0.098,0.096,0.0,0.0,Martin,Ødegaard,1998-12-17,27.71,3.0,8.0,Midfielder,Attacking Midfielder,b1lcxeihx8z6pfv1jef4j5jh1,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,184029.0,76.0,1.0,56.0,52.0,92.86,28.0,24.0,85.71,2.0,0.0,0.0,1.0,0.0,0.0,Martin,Ødegaard,1998-12-17,27.71,3.0,8.0,Midfielder,Attacking Midfielder,b1lcxeihx8z6pfv1jef4j5jh1,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,184029,b1lcxeihx8z6pfv1jef4j5jh1
Martín Zubimendi,481655.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martín,Zubimendi,1999-02-02,27.58,3.0,36.0,Midfielder,Defensive Midfielder,80aqmv4ht6rs1812qrr5j8kix,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,7.0,67.31,2.0,13.545,0.0,0.0,0.0,0.0,9.616,6.772,1.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,481655.0,22.0,1.0,0.0,0.0,0.0,0.0,0.018,0.018,0.0,0.0,Martín,Zubimendi,1999-02-02,27.58,3.0,36.0,Midfielder,Defensive Midfielder,80aqmv4ht6rs1812qrr5j8kix,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,481655.0,22.0,1.0,28.0,26.0,92.86,7.0,6.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Martín,Zubimendi,1999-02-02,27.58,3.0,36.0,Midfielder,Defensive Midfielder,80aqmv4ht6rs1812qrr5j8kix,4dsgumo7d4zupm2ugsvm4zm4d,Arsenal FC,Arsenal,Arsenal,ARS,481655,80aqmv4ht6rs1812qrr5j8kix
Mateo Kovacic,91651.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateo,Kovacic,1994-05-06,32.33,43.0,8.0,Midfielder,Central Midfielder,ehopba709zukxj4vgcync942d,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,9.0,76.95,3.0,5.145,0.0,0.0,0.0,0.0,8.55,1.715,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,91651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateo,Kovacic,1994-05-06,32.33,43.0,8.0,Midfielder,Central Midfielder,ehopba709zukxj4vgcync942d,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,91651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateo,Kovacic,1994-05-06,32.33,43.0,8.0,Midfielder,Central Midfielder,ehopba709zukxj4vgcync942d,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,91651,ehopba709zukxj4vgcync942d
Mateus Fernandes,551226.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateus Gonçalo,Espanha Fernandes,2004-07-10,22.15,6.0,18.0,Midfielder,Central Midfielder,d6tc895jr5kkxotydz2jcjx1w,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,10.0,94.745,4.0,2.415,0.0,0.0,1.0,0.0,9.474,0.604,1.0,0.0,1.0,0.0,0.0,4.0,2.0,50.0,1.0,0.0,0.0,,,,,,,,,,551226.0,45.0,1.0,2.0,2.0,5.88,0.0,0.056,0.055,0.0,0.0,Mateus Gonçalo,Espanha Fernandes,2004-07-10,22.15,6.0,18.0,Midfielder,Central Midfielder,d6tc895jr5kkxotydz2jcjx1w,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,551226.0,45.0,1.0,37.0,34.0,91.89,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Mateus Gonçalo,Espanha Fernandes,2004-07-10,22.15,6.0,18.0,Midfielder,Central Midfielder,d6tc895jr5kkxotydz2jcjx1w,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,551226,d6tc895jr5kkxotydz2jcjx1w
Matheus Cunha,430871.0,1.0,80.0,0.0,0.24,-0.24,3.0,1.0,0.0,0.08,Matheus,Santos Carneiro da Cunha,1999-05-27,27.27,1.0,10.0,Forward,Second Striker,9rm3r46uzxlmuqnp0jo4danhm,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,11.0,161.422,5.0,90.09,0.0,0.0,1.0,0.0,14.675,18.018,0.0,0.0,3.0,0.0,0.0,5.0,1.0,20.0,2.0,0.0,0.0,,,,,,,,,,430871.0,80.0,1.0,2.0,2.0,7.14,0.0,0.213,0.212,0.0,0.0,Matheus,Santos Carneiro da Cunha,1999-05-27,27.27,1.0,10.0,Forward,Second Striker,9rm3r46uzxlmuqnp0jo4danhm,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,430871.0,80.0,1.0,28.0,27.0,96.43,15.0,14.0,93.33,3.0,0.0,0.0,1.0,1.0,100.0,Matheus,Santos Carneiro da Cunha,1999-05-27,27.27,1.0,10.0,Forward,Second Striker,9rm3r46uzxlmuqnp0jo4danhm,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,430871,9rm3r46uzxlmuqnp0jo4danhm
